,Unnamed: 0,melid,bar,beat,target,prediction_no_melody,prediction_with_melody,notes
554,554,5,0,0,Ab-7,Bb7,Bb-7,0
555,555,5,0,0,Db7,Db7,Db7,0
556,556,5,0,0,Ebmaj7,C7,Eb7,0
557,557,5,0,0,C-7,F-7,C-7,0
558,558,5,0,0,G-7,F-7,F7,0
559,559,5,0,0,C7,C7,C7,0
560,560,5,0,0,F-7,F-7,F-7,0
561,561,5,0,0,Bb7,Bb7,Bb-7,0
562,562,5,0,0,Ebmaj7,Ebmaj7,Bb-7,0
563,563,5,0,0,Bb-7,F-7,Ab7,0
564,564,5,0,0,Eb7,Eb7,Eb7,0
565,565,5,0,0,Ab6,Ab7,Ab6,0
566,566,5,0,0,Ab6,Db7,G-7,0
567,567,6,0,0,Ab6,Ab7,Ab7,0
568,568,6,0,0,Ab6,Eb7,Eb-7,0
569,569,6,0,0,Ab-6,Eb7,Eb-7,0
570,570,6,0,0,Db7,Eb7,Ab,0
571,571,6,0,0,Ebmaj7,C7,Db7,0
572,572,6,0,0,G-7,F-7,Db7,0
573,573,6,0,0,C7,C7,C7,0
574,574,6,0,0,F-7,F-7,F-7,0
575,575,6,0,0,F-7,Bb7,Db7,0
576,576,6,0,0,Ab-7,Bb7,Db7,0
577,577,6,0,0,Db7,Db7,Db7,0
578,578,6,0,0,Eb,Bb-7,C7,0
579,579,6,0,0,C-7,F-7,Db7,0
580,580,6,0,0,G-7,F-7,F7,0
581,581,6,0,0,C7,C7,C7,0
582,582,6,0,0,F-7,F-7,F-7,0
583,583,6,0,0,Bb7,Bb7,Db7,0
584,584,6,0,0,Eb7,Eb-7,Ebmaj7,0
585,585,6,0,0,Ab7,Ab7,Abmaj7,0
586,586,6,0,0,Eb7,Db7,Db7,0
587,587,6,0,0,Ab7,Ab7,Abmaj7,0
588,588,6,0,0,Eb7,Db7,Db7,0
589,589,6,0,0,Ab7,Ab7,Abmaj7,0
590,590,6,0,0,Eb7,Db7,Db7,0
591,591,6,0,0,Ab7,Ab7,B7,0
592,592,6,0,0,Eb7,Db7,Db7,0
593,593,6,0,0,Ab7,Ab7,B7,0
594,594,6,0,0,Eb7,Db7,Db7,0
595,595,6,0,0,Ab7,Ab7,B7,0
596,596,6,0,0,Eb7,Eb7,Db7,0
597,597,6,0,0,Ab7,Ab7,C7,0
598,598,6,0,0,Eb7,Eb7,Db7,0
599,599,6,0,0,Ab7,Ab7,C7,0
600,600,6,0,0,Eb7,Eb7,Db7,0
601,601,6,0,0,Ab7,Ab7,B7,0
602,602,6,0,0,Eb7,Eb7,Db7,0
603,603,6,0,0,Ab7,Ab7,B7,0
604,604,6,0,0,Eb7,Eb7,Db7,0
605,605,6,0,0,Ab7,Ab7,B7,0
606,606,6,0,0,Eb7,Eb7,Db7,0
607,607,6,0,0,Ab7,Ab7,B7,0
608,608,6,0,0,Eb7,Eb7,Db7,0
609,609,6,0,0,Ab7,Ab7,B7,0
610,610,6,0,0,Eb7,Eb7,Db7,0
611,611,6,0,0,Ab7,Ab7,B7,0
612,612,6,0,0,Eb7,Eb7,Db7,0
613,613,6,0,0,Ab7,Ab7,B7,0
614,614,6,0,0,Eb7,Eb7,Db7,0
615,615,6,0,0,Ab7,Ab7,C7,0
616,616,6,0,0,Eb7,Eb7,Db7,0
617,617,6,0,0,Ab7,Ab7,Ab7,0
618,618,6,0,0,Eb7,Eb7,Db7,0
619,619,6,0,0,Ab7,Ab7,F6,0
620,620,6,0,0,Eb7,Eb7,Db7,0
621,621,6,0,0,Ab7,Ab7,Ab7,0
622,622,6,0,0,Eb7,Eb7,Db7,0
623,623,6,0,0,Ab7,Ab7,F6,0
624,624,6,0,0,Eb7,Eb7,Db7,0
625,625,6,0,0,Ab7,Ab7,F6,0
626,626,6,0,0,Eb7,Eb7,Db7,0
627,627,6,0,0,Ab7,Ab7,F6,0
628,628,6,0,0,Eb7,Eb7,Db7,0
629,629,6,0,0,Ab7,Ab7,Ab7,0
630,630,6,0,0,Eb7,Eb7,Db7,0
631,631,6,0,0,Ab7,Ab7,Ab7,0
632,632,6,0,0,Eb7,Eb7,Db7,0
633,633,6,0,0,Ab7,Ab7,B7,0
634,634,6,0,0,Eb7,Eb7,Db,0
635,635,6,0,0,Ab7,Ab7,Ab7,0
636,636,6,0,0,Eb7,Eb7,Db7,0
637,637,6,0,0,Ab7,Ab7,Ab7,0
638,638,6,0,0,Eb7,Eb7,Db7,0
639,639,6,0,0,Ab7,Ab7,B7,0
640,640,6,0,0,Eb7,Eb7,Db,0
641,641,6,0,0,Ab7,Ab7,Ab7,0
642,642,6,0,0,Eb7,Eb7,Db,0
643,643,7,0,0,F-7,Cmaj7,Bb-7,0
644,644,7,0,0,Bb7,Bb7,Bb-7,0
645,645,7,0,0,Eb7,Ebmaj7,Eb-7,0
646,646,7,0,0,Eb7,Abmaj7,Abmaj7,0
647,647,7,0,0,Eb-7,Abmaj7,Abmaj7,0
648,648,7,0,0,F7,Ab7,Ab7,0
649,649,7,0,0,Bb7,Bb-7,Ab7,0
650,650,7,0,0,Eb7,Eb7,Eb7,0
651,651,7,0,0,Ab7,Abmaj7,Ab7,0
652,652,7,0,0,Db6,Db7,Db,0
653,653,7,0,0,Bb-7,Gb7,Bb7,0
654,654,7,0,0,Eb-7,Eb7,Eb7,0
655,655,7,0,0,Ab7,F7,Ab7,0
656,656,7,0,0,Dbmaj7,Db7,Dbmaj7,0
657,657,7,0,0,Bb-7,Gb7,Bb-7,0
658,658,7,0,0,Eb7,Eb7,Eb7,0
659,659,7,0,0,Eb7,Abmaj7,Bb-7,0
660,660,7,0,0,Eb-7,Abmaj7,Ab7,0
661,661,7,0,0,F7,Ab7,Ab7,0
662,662,7,0,0,Bb7,Bb-7,Bb-7,0
663,663,7,0,0,Eb7,Eb7,Eb-7,0
664,664,7,0,0,Ab7,Abmaj7,Ab7,0
665,665,7,0,0,Db6,Db7,D-7,0
666,666,7,0,0,G7,Bb7,Db7,0
667,667,7,0,0,Gbmaj7,C-7,C7,0
668,668,7,0,0,F#maj7,F7,Abmaj7,0
669,669,7,0,0,Gb-6,F7,Abmaj7,0
670,670,7,0,0,B7,F7,B7,0
671,671,7,0,0,Dbmaj7,Cmaj7,Bb7,0
672,672,7,0,0,B7,Cmaj7,F7,0
673,673,7,0,0,F-7,Cmaj7,Bb7,0
674,674,7,0,0,Bb7,Bb7,Bb7,0
675,675,7,0,0,Eb-7,Ebmaj7,Eb-7,0
676,676,7,0,0,Ab7,Bb7,Ab7,0
677,677,7,0,0,Dbmaj7,G7,Eb-,0
678,678,7,0,0,Bb-7,Gb7,F7,0
679,679,7,0,0,Eb7,Eb7,Eb7,0
680,680,7,0,0,Eb7,Abmaj7,Ab7,0
681,681,7,0,0,Eb-7,Abmaj7,Eb7,0
682,682,7,0,0,F7,Ab7,Ab7,0
683,683,7,0,0,Bb7,Bb-7,Bb-7,0
684,684,7,0,0,Eb7,Ebmaj7,Eb-7,0
685,685,7,0,0,Ab7,Abmaj7,Ab7,0
686,686,7,0,0,Db6,G7,Eb7,0
687,687,7,0,0,Eb-7,G7,Db7,0
688,688,7,0,0,Ab7,F7,Ab7,0
689,689,7,0,0,Gbmaj7,G7,Db6,0
690,690,7,0,0,Gb-6,F7,F-7,0
691,691,7,0,0,B7,F7,B7,0
692,692,7,0,0,Dbmaj7,Cmaj7,Bb7,0
693,693,7,0,0,B7,Cmaj7,B7,0
694,694,7,0,0,F-7,Cmaj7,Emaj7,0
695,695,7,0,0,Bb7,Bb7,Bb7,0
696,696,7,0,0,Eb-7,Ebmaj7,Eb7,0
697,697,7,0,0,Ab7,Ab7,Ab7,0
698,698,7,0,0,Dbmaj7,G7,Db6,0
699,699,7,0,0,Bb-7,Cmaj7,Ab-7,0
700,700,7,0,0,Eb7,Eb7,Eb7,0
701,701,7,0,0,Eb7,Abmaj7,Bb-7,0
702,702,7,0,0,Eb-7,Abmaj7,Ab,0
703,703,7,0,0,F7,Ab7,Ab7,0
704,704,7,0,0,Bb7,Bb-7,Bb-7,0
705,705,7,0,0,Eb7,Ebmaj7,Eb-7,0
706,706,7,0,0,Ab7,Abmaj7,Ab7,0
707,707,7,0,0,Eb-7,G7,Db6,0
708,708,7,0,0,Ab7,F7,Ab7,0
709,709,7,0,0,Dbmaj7,G7,Db6,0
710,710,8,0,0,Cmaj7,G7,F#m7b5,0
711,711,8,0,0,E-7,C-7,D-7,0
712,712,8,0,0,A7,A7,A7,0
713,713,8,0,0,D-7,Dmaj7,D-7,0
714,714,8,0,0,G7,G7,G7,0
715,715,8,0,0,Cmaj7,Cmaj7,Cmaj7,0
716,716,8,0,0,Cmaj7,A-7,A-7,0
717,717,8,0,0,E-7,D-7,C-7,0
718,718,8,0,0,A7,A7,A7,0
719,719,8,0,0,D-7,D-7,D-7,0
720,720,8,0,0,G7,G7,G7,0
721,721,8,0,0,C7,Cmaj7,Cmaj7,0
722,722,8,0,0,F7,F7,F7,0
723,723,8,0,0,Bb7,E7,Bb7,0
724,724,8,0,0,Cmaj7,A-7,Cmaj7,0
725,725,8,0,0,E-7,A-7,Bb-7,0
726,726,8,0,0,A7,A7,A7,0
727,727,8,0,0,D-7,D-7,E-7,0
728,728,8,0,0,G7,G7,G7,0
729,729,8,0,0,Cmaj7,Cmaj7,Cmaj7,0
730,730,8,0,0,Cmaj7,A-7,C-7,0
731,731,8,0,0,E-7,D-7,C-7,0
732,732,8,0,0,A7,A7,A7,0
733,733,8,0,0,D-7,D-7,D-7,0
734,734,8,0,0,G7,G7,G7,0
735,735,8,0,0,Cmaj7,Cmaj7,Cmaj7,0
736,736,8,0,0,Cmaj7,A-7,Ebdim,0
737,737,8,0,0,E-7,D-7,C-7,0
738,738,8,0,0,A7,A7,A7,0
739,739,8,0,0,D-7,D-7,D-7,0
740,740,8,0,0,G7,G7,G7,0
741,741,8,0,0,C7,Cmaj7,Cmaj7,0
742,742,8,0,0,F7,F7,F7,0
743,743,8,0,0,Bb7,E7,Bb7,0
744,744,8,0,0,Cmaj7,A-7,Cmaj7,0
745,745,8,0,0,E-7,A-7,E-7,0
746,746,8,0,0,A7,A7,A7,0
747,747,8,0,0,D-7,D-7,D-7,0
748,748,8,0,0,G7,G7,G7,0
749,749,8,0,0,Cmaj7,Cmaj7,Cmaj7,0
750,750,8,0,0,Cmaj7,A-7,A-7,0
751,751,8,0,0,E-7,D-7,C-7,0
752,752,8,0,0,A7,A7,A7,0
753,753,8,0,0,D-7,D-7,D-7,0
754,754,8,0,0,G7,G7,G7,0
755,755,8,0,0,Cmaj7,Cmaj7,Cmaj7,0
756,756,8,0,0,Cmaj7,A-7,C-7,0
757,757,8,0,0,E-7,D-7,C-7,0
758,758,8,0,0,A7,A7,A7,0
759,759,8,0,0,D-7,D-7,D-7,0
760,760,8,0,0,G7,G7,G7,0
761,761,8,0,0,C7,Cmaj7,Cmaj7,0
762,762,8,0,0,F7,F7,F7,0
763,763,8,0,0,Bb7,E7,A-,0
764,764,8,0,0,Cmaj7,A-7,Cmaj7,0
765,765,8,0,0,E-7,A-7,E-7,0
766,766,8,0,0,A7,A7,A7,0
767,767,8,0,0,D-7,D-7,D-7,0
768,768,8,0,0,G7,G7,G7,0
769,769,8,0,0,Cmaj7,Cmaj7,Cmaj7,0
770,770,8,0,0,Cmaj7,A-7,C-7,0
771,771,9,0,0,E-7,A-7,E-7,0
772,772,9,0,0,A7,A7,A7,0
773,773,9,0,0,D-,D-7,D-7,0
774,774,9,0,0,G7,G7,D-7,0
775,775,9,0,0,Cmaj7,Cmaj7,Cmaj7,0
776,776,9,0,0,G7,A-7,E-7,0
777,777,9,0,0,Cmaj7,Cmaj7,Cmaj7,0
778,778,9,0,0,E-7,A-7,E-7,0
779,779,9,0,0,A7,A7,A7,0
780,780,9,0,0,D-7,D-7,D-7,0
781,781,9,0,0,G7,G7,G7,0
782,782,9,0,0,C7,Cmaj7,C6,0
783,783,9,0,0,F7,F7,C-7,0
784,784,9,0,0,Bb7,Bbmaj7,E-7,0
785,785,9,0,0,Cmaj7,F7,Cmaj7,0
786,786,9,0,0,E-7,G7,E-7,0
787,787,9,0,0,A7,A7,A7,0
788,788,9,0,0,D-7,D-7,D-7,0
789,789,9,0,0,G7,G7,G7,0
790,790,9,0,0,Cmaj7,Cmaj7,Cmaj7,0
791,791,9,0,0,Cmaj7,A-7,E-7,0
792,792,9,0,0,E-7,E-7,E-7,0
793,793,9,0,0,A7,A7,A7,0
794,794,9,0,0,D-,D-7,D-7,0
795,795,9,0,0,G7,G7,D-7,0
796,796,9,0,0,Cmaj7,Cmaj7,Cmaj7,0
797,797,9,0,0,G7,A-7,A-7,0
798,798,9,0,0,Cmaj7,Cmaj7,Cmaj7,0
799,799,9,0,0,E-7,A-7,A-7,0
800,800,9,0,0,A7,A7,A7,0
801,801,9,0,0,D-7,D-7,D-7,0
802,802,9,0,0,G7,G7,G7,0
803,803,9,0,0,C7,Cmaj7,Cmaj7,0
804,804,9,0,0,F7,F7,Fmaj7,0
805,805,9,0,0,Bb7,Bbmaj7,E-7,0
806,806,9,0,0,Cmaj7,F7,Cmaj7,0
807,807,9,0,0,E-7,G7,Eb-7,0
808,808,9,0,0,A7,A7,A7,0
809,809,9,0,0,D-7,D-7,D-7,0
810,810,9,0,0,G7,G7,G7,0
811,811,9,0,0,Cmaj7,Cmaj7,Cmaj7,0
812,812,10,0,0,Bb-7,G7,Eb7,0
813,813,10,0,0,Eb7,Eb7,Eb7,0
814,814,10,0,0,Fmaj7,Abmaj7,Abmaj7,0
815,815,10,0,0,Ab-7,G7,Abmaj7,0
816,816,10,0,0,Db7,Db7,G-7,0
817,817,10,0,0,G-7,Cmaj7,Gbmaj7,0
818,818,10,0,0,C7,C7,C7,0
819,819,10,0,0,A-7,Fmaj7,Fmaj7,0
820,820,10,0,0,D-7,D7,D7,0
821,821,10,0,0,G7,G7,G7,0
822,822,10,0,0,G-7,G-7,D-7,0
823,823,10,0,0,C7,C7,C7,0
824,824,10,0,0,B7,Fmaj7,Fmaj7,0
825,825,10,0,0,Bbmaj7,Bb7,E-7,0
826,826,10,0,0,Bb-7,A-7,Bb7,0
827,827,10,0,0,Eb7,Eb7,Eb7,0
828,828,10,0,0,Fmaj7,Abmaj7,Abmaj7,0
829,829,10,0,0,Ab-7,D-7,Abmaj7,0
830,830,10,0,0,Db7,G-7,G-7,0
831,831,10,0,0,G-7,Cmaj7,G-7,0
832,832,10,0,0,C7,C7,C7,0
833,833,10,0,0,Em7b5,Fmaj7,Fmaj7,0
834,834,10,0,0,A7,A7,A7,0
835,835,10,0,0,D-7,D-7,D-7,0
836,836,10,0,0,G7,G7,G-7,0
837,837,10,0,0,G-7,G-7,C7,0
838,838,10,0,0,C7,C7,C7,0
839,839,10,0,0,F6,Fmaj7,Fmaj7,0
840,840,10,0,0,C-7,D-7,C7,0
841,841,10,0,0,F7,F7,F7,0
842,842,10,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
843,843,10,0,0,Bb-7,G-7,Cmaj7,0
844,844,10,0,0,Eb7,Eb7,Eb7,0
845,845,10,0,0,Fmaj7,Abmaj7,Abmaj7,0
846,846,10,0,0,Ab-7,D-7,Abmaj7,0
847,847,10,0,0,Db7,G-7,G-7,0
848,848,10,0,0,G-7,G-7,G-7,0
849,849,10,0,0,C7,C7,C7,0
850,850,10,0,0,A-7,Fmaj7,Fmaj7,0
851,851,10,0,0,D-7,D7,D7,0
852,852,10,0,0,G7,G-7,G-7,0
853,853,10,0,0,G-7,G-7,C7,0
854,854,10,0,0,C7,C7,C7,0
855,855,10,0,0,B7,Fmaj7,Fmaj7,0
856,856,10,0,0,Bbmaj7,Bb7,G-7,0
857,857,10,0,0,Bb-7,A-7,A-7,0
858,858,10,0,0,Eb7,Eb7,Eb7,0
859,859,10,0,0,Fmaj7,Abmaj7,Abmaj7,0
860,860,10,0,0,Ab-7,G-7,Abmaj7,0
861,861,10,0,0,Db7,G-7,G-7,0
862,862,10,0,0,G-7,G-7,G-7,0
863,863,10,0,0,C7,C7,C7,0
864,864,10,0,0,Em7b5,Fmaj7,Fmaj7,0
865,865,10,0,0,A7,A7,A7,0
866,866,10,0,0,D-7,D-7,D-7,0
867,867,10,0,0,G7,G7,G-7,0
868,868,10,0,0,G-7,G-7,C7,0
869,869,10,0,0,C7,C7,C7,0
870,870,10,0,0,F6,Fmaj7,Fmaj7,0
871,871,10,0,0,C-7,D-7,D-7,0
872,872,10,0,0,F7,F7,F7,0
873,873,10,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
874,874,10,0,0,Bb-7,G-7,Eb-7,0
875,875,10,0,0,Eb7,Eb7,Eb7,0
876,876,10,0,0,Fmaj7,Abmaj7,Abmaj7,0
877,877,10,0,0,Ab-7,D-7,Abmaj7,0
878,878,10,0,0,Db7,G-7,G-7,0
879,879,10,0,0,G-7,G-7,G-7,0
880,880,10,0,0,C7,C7,C7,0
881,881,10,0,0,A-7,Fmaj7,Fmaj7,0
882,882,10,0,0,D-7,D7,D7,0
883,883,10,0,0,G7,G-7,G-7,0
884,884,10,0,0,G-7,G-7,Cmaj7,0
885,885,10,0,0,C7,C7,C7,0
886,886,10,0,0,B7,Fmaj7,Fmaj7,0
887,887,10,0,0,Bbmaj7,Bb7,G-7,0
888,888,10,0,0,Bb-7,A-7,Db7,0
889,889,10,0,0,Eb7,Eb7,Eb7,0
890,890,10,0,0,Fmaj7,Abmaj7,Abmaj7,0
891,891,10,0,0,Ab-7,G-7,Ab7,0
892,892,10,0,0,Db7,G-7,G-7,0
893,893,10,0,0,G-7,G-7,G-7,0
894,894,10,0,0,C7,C7,C7,0
895,895,10,0,0,Em7b5,Fmaj7,Fmaj7,0
896,896,10,0,0,A7,A7,A7,0
897,897,10,0,0,D-7,D-7,D-7,0
898,898,10,0,0,G7,G7,G-7,0
899,899,10,0,0,G-7,G-7,G-7,0
900,900,10,0,0,C7,C7,C7,0
901,901,10,0,0,F6,Fmaj7,Fmaj7,0
902,902,10,0,0,C-7,D-7,D-7,0
903,903,10,0,0,F7,F7,F7,0
904,904,10,0,0,Bbmaj7,Bbmaj7,Bb6,0
905,905,11,0,0,G-7,Bb7,F,0
906,906,11,0,0,C7,C7,C7,0
907,907,11,0,0,F6,Fmaj7,F6,0
908,908,11,0,0,D-7,F7,F7,0
909,909,11,0,0,G-7,G-7,G-7,0
910,910,11,0,0,C7,C7,C7,0
911,911,11,0,0,Fmaj7,Fmaj7,Fmaj7,0
912,912,11,0,0,G-7,G-7,G-7,0
913,913,11,0,0,C7,C7,C7,0
914,914,11,0,0,F6,Fmaj7,Fmaj7,0
915,915,11,0,0,G-7,G-7,G-7,0
916,916,11,0,0,C7,C7,C7,0
917,917,11,0,0,A-7,Fmaj7,Fmaj7,0
918,918,11,0,0,D7,D7,D7,0
919,919,11,0,0,G-7,G-7,G-7,0
920,920,11,0,0,C7,C7,C7,0
921,921,11,0,0,Ab6,Fmaj7,F6,0
922,922,11,0,0,Bb-7,G-7,C7,0
923,923,11,0,0,Eb7,Eb7,Eb7,0
924,924,11,0,0,Abmaj7,Ab7,Ab,0
925,925,11,0,0,G7,D-7,G-7,0
926,926,11,0,0,Cmaj7,G-7,C7,0
927,927,11,0,0,A-7,G-7,C-7,0
928,928,11,0,0,D7,D7,D7,0
929,929,11,0,0,G-7,G-7,G7,0
930,930,11,0,0,C7,C7,C7,0
931,931,11,0,0,F6,Fmaj7,Fmaj7,0
932,932,11,0,0,D-7,G-7,D-7,0
933,933,11,0,0,G-7,G7,G7,0
934,934,11,0,0,C7,C7,C7,0
935,935,11,0,0,Fmaj7,Fmaj7,Fmaj7,0
936,936,11,0,0,G-7,G-7,Em7b5,0
937,937,11,0,0,C7,C7,C7,0
938,938,11,0,0,F6,Fmaj7,Fmaj7,0
939,939,11,0,0,G-7,G-7,G-7,0
940,940,11,0,0,C7,C7,C7,0
941,941,11,0,0,A-7,Fmaj7,Fmaj7,0
942,942,11,0,0,D7,D7,D7,0
943,943,11,0,0,G-7,G-7,G-7,0
944,944,11,0,0,C7,C7,C7,0
945,945,11,0,0,C-7,Fmaj7,Fmaj7,0
946,946,11,0,0,F7,F7,F7,0
947,947,11,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
948,948,11,0,0,Eb7,G-7,A-7,0
949,949,11,0,0,F6,Ab7,Ab7,0
950,950,11,0,0,D-7,D-7,G-7,0
951,951,11,0,0,G-7,G7,G7,0
952,952,11,0,0,C7,C7,C7,0
953,953,11,0,0,F6,Fmaj7,Fmaj7,0
954,954,11,0,0,G-7,G-7,G-7,0
955,955,11,0,0,C7,C7,C7,0
956,956,12,0,0,D-7,Bb7,Dm7b5,0
957,957,12,0,0,G-7,G7,G7,0
958,958,12,0,0,C7,C7,C7,0
959,959,12,0,0,Fmaj7,Fmaj7,F6,0
960,960,12,0,0,D-7,G-7,C7,0
961,961,12,0,0,G-7,G7,G7,0
962,962,12,0,0,C7,C7,C7,0
963,963,12,0,0,F6,Fmaj7,F6,0
964,964,12,0,0,G-7,G-7,G-7,0
965,965,12,0,0,C7,C7,C7,0
966,966,12,0,0,F6,Fmaj7,A-7,0
967,967,12,0,0,D7,G-7,G-7,0
968,968,12,0,0,G-7,G-7,G-7,0
969,969,12,0,0,C7,C7,C7,0
970,970,12,0,0,Ab6,Fmaj7,Fmaj7,0
971,971,12,0,0,F-7,G-7,G-7,0
972,972,12,0,0,Bb-7,Bb7,Bb7,0
973,973,12,0,0,Eb7,Eb7,Eb7,0
974,974,12,0,0,Abmaj7,A-7,D7,0
975,975,12,0,0,G7,Db7,G-7,0
976,976,12,0,0,Cmaj7,C7,C7,0
977,977,12,0,0,A-7,A-7,Gm7b5,0
978,978,12,0,0,G-7,D7,D7,0
979,979,12,0,0,C7,C7,C7,0
980,980,12,0,0,F6,Fmaj7,F6,0
981,981,12,0,0,D-7,G-7,G-7,0
982,982,12,0,0,G-7,G7,G-7,0
983,983,12,0,0,C7,C7,C7,0
984,984,12,0,0,Fmaj7,Fmaj7,F6,0
985,985,12,0,0,D-7,G-7,G-7,0
986,986,12,0,0,G-7,G7,G-7,0
987,987,12,0,0,C7,C7,C7,0
988,988,12,0,0,F6,Fmaj7,F6,0
989,989,12,0,0,D-7,G-7,G-7,0
990,990,12,0,0,G-7,G7,G-7,0
991,991,12,0,0,C7,C7,C7,0
992,992,12,0,0,F6,Fmaj7,F6,0
993,993,12,0,0,D7,G-7,G-7,0
994,994,12,0,0,G-7,G-7,G-7,0
995,995,12,0,0,C7,C7,C7,0
996,996,12,0,0,C-7,Fmaj7,F6,0
997,997,12,0,0,F7,F7,F7,0
998,998,12,0,0,Bbmaj7,Bbmaj7,Bbmaj7,0
999,999,12,0,0,Bb-6,G-7,G-7,0
1000,1000,12,0,0,Eb7,Eb7,Eb7,0
1001,1001,12,0,0,F6,D7,Fmaj7,0
1002,1002,12,0,0,Abdim7,G-7,E-7,0
1003,1003,12,0,0,G-7,G-7,Eb7,0
1004,1004,12,0,0,C7,C7,C7,0
1005,1005,12,0,0,F6,Fmaj7,F6,0
1006,1006,12,0,0,G-7,G-7,C7,0
1007,1007,12,0,0,C7,C7,C7,0
1008,1008,12,0,0,F6,Fmaj7,A-7,0
1009,1009,12,0,0,Abdim7,G-7,G-7,0
1010,1010,12,0,0,G-7,G-7,G-7,0
1011,1011,12,0,0,C7,C7,C7,0
1012,1012,12,0,0,F6,Fmaj7,Fmaj7,0
1013,1013,13,0,0,F7,C-7,D7,0
1014,1014,13,0,0,E7,Bb7,C-7,0
1015,1015,13,0,0,A-7,A-7,Fmaj7,0
1016,1016,13,0,0,D7,D7,C-7,0
1017,1017,13,0,0,Gmaj7,Gmaj7,Gmaj7,0
1018,1018,13,0,0,F7,E7,Gmaj7,0
1019,1019,13,0,0,E7,Bbmaj7,E-7,0
1020,1020,13,0,0,A-7,A-7,A-7,0
1021,1021,13,0,0,D7,D7,D7,0
1022,1022,13,0,0,Ebdim,Gmaj7,Gmaj7,0
1023,1023,13,0,0,E-7,E7,E7,0
1024,1024,13,0,0,D-7,A7,A7,0
1025,1025,13,0,0,G7,G7,G7,0
1026,1026,13,0,0,C7,Cmaj7,G-7,0
1027,1027,13,0,0,B7,F7,F7,0
1028,1028,13,0,0,E7,Bb7,G7,0
1029,1029,13,0,0,A7,A7,Amaj7,0
1030,1030,13,0,0,A-7,D7,D7,0
1031,1031,13,0,0,D7,D7,D7,0
1032,1032,13,0,0,Gmaj7,Gmaj7,Gmaj7,0
1033,1033,13,0,0,F7,Bb7,Gmaj7,0
1034,1034,13,0,0,E7,A-7,E7,0
1035,1035,13,0,0,A7,A-7,A-7,0
1036,1036,13,0,0,D7,D7,D7,0
1037,1037,13,0,0,Gmaj7,Gmaj7,G-7,0
1038,1038,13,0,0,F7,E7,B-7,0
1039,1039,13,0,0,E7,A-7,Bbmaj7,0
1040,1040,13,0,0,A-7,A-7,A-7,0
1041,1041,13,0,0,D7,D7,C-7,0
1042,1042,13,0,0,Ebdim,Gmaj7,Gmaj7,0
1043,1043,13,0,0,E-7,E7,E7,0
1044,1044,13,0,0,D-7,A7,A7,0
1045,1045,13,0,0,G7,G7,Em7b5,0
1046,1046,13,0,0,C7,Cmaj7,C6,0
1047,1047,13,0,0,B7,F7,F7,0
1048,1048,13,0,0,E7,Bb7,G7,0
1049,1049,13,0,0,A7,A-7,Amaj7,0
1050,1050,13,0,0,A-7,D7,D7,0
1051,1051,13,0,0,D7,D7,D7,0
1052,1052,13,0,0,G6,Gmaj7,G7,0
1053,1053,13,0,0,C7,Bb7,A-7,0
1054,1054,13,0,0,Dbdim,A-7,Fmaj7,0
1055,1055,13,0,0,G6,Bb7,C7,0
1056,1056,13,0,0,G7,A-7,G-7,0
1057,1057,13,0,0,Db7,C,C7,0
1058,1058,13,0,0,Cmaj7,C,C7,0
1059,1059,13,0,0,Bm7b5,A-7,C-7,0
1060,1060,13,0,0,E7,E7,E7,0
1061,1061,13,0,0,A-7,A-7,G7,0
1062,1062,13,0,0,Ab7,D7,D7,0
1063,1063,13,0,0,G-7,Gmaj7,G7,0
1064,1064,13,0,0,C7,C7,C7,0
1065,1065,13,0,0,F7,A-7,F7,0
1066,1066,13,0,0,E7,Bb7,Bbmaj7,0
1067,1067,13,0,0,A-7,A-7,Amaj7,0
1068,1068,13,0,0,Ab7,D7,D7,0
1069,1069,13,0,0,G-7,Gmaj7,G7,0
1070,1070,13,0,0,C7,C7,C7,0
1071,1071,13,0,0,F7,A-7,Fmaj7,0
1072,1072,13,0,0,E7,Bb7,Bbmaj7,0
1073,1073,13,0,0,Eb7,A-7,Amaj7,0
1074,1074,13,0,0,D7,A-7,D7,0
1075,1075,13,0,0,F7,G7,G-7,0
1076,1076,13,0,0,E7,Bb7,E7,0
1077,1077,13,0,0,Eb7,A-7,Amaj7,0
1078,1078,13,0,0,D7,D7,D7,0
1079,1079,13,0,0,Gmaj7,G7,G-7,0
1080,1080,13,0,0,F7,E7,G7,0
1081,1081,13,0,0,E7,A-7,E7,0
1082,1082,13,0,0,A-7,A-7,Amaj7,0
1083,1083,13,0,0,D7,D7,D7,0
1084,1084,13,0,0,Ebdim,Gmaj7,G7,0
1085,1085,13,0,0,E-7,E7,E7,0
1086,1086,13,0,0,D-7,A-7,A7,0
1087,1087,13,0,0,G7,G7,G-7,0
1088,1088,13,0,0,C7,Cmaj7,G-7,0
1089,1089,13,0,0,B7,F7,Fmaj7,0
1090,1090,13,0,0,E7,Bb7,G7,0
1091,1091,13,0,0,A7,A-7,Amaj7,0
1092,1092,13,0,0,A-7,D7,D-7,0
1093,1093,13,0,0,D7,D7,D7,0
1094,1094,13,0,0,G6,Gmaj7,G7,0
1095,1095,13,0,0,F7,Bb7,E7,0
1096,1096,13,0,0,E7,A-7,E7,0
